ID;City;Weekdays_WE;Price;room_type;room_shared;room_private;person_capacity;host_is_superhost;multi_room;Buisness_noBuisness;cleanliness_rating;guest_satisfaction_overall;bedrooms;Center_dist;metro_dist;lng;lat
22953;Berlin;Weekdays;197,2515659;Private room;False;True;2;False;0;1;10;94;1;3,09079382;0,261403044;13,411;52,551
22954;Berlin;Weekdays;185,5660466;Private room;False;True;2;False;0;1;9;80;1;3,090785096;0,261396835;13,411;52,551
22955;Berlin;Weekdays;231,840703;Private room;False;True;3;False;0;1;9;87;1;3,090802068;0,261415509;13,411;52,551
22956;Berlin;Weekdays;102,1314387;Private room;False;True;2;False;0;0;9;94;0;3,2296788;0,459454687;13,41857;52,55243
22957;Berlin;Weekdays;92,78302328;Private room;False;True;2;False;0;0;6;80;1;5,530080389;1,04717724;13,42254;52,573
22958;Berlin;Weekdays;236,5149107;Entire home/apt;False;False;2;False;1;0;10;96;1;2,013418374;0,125791372;13,41389;52,54145
22959;Berlin;Weekdays;122,9316631;Private room;False;True;2;False;0;0;9;96;0;3,004492298;0,142486869;13,41525;52,55042
22960;Berlin;Weekdays;360,6151257;Entire home/apt;False;False;2;False;0;0;10;98;1;1,69993239;0,495162888;13,41722;52,5387
22961;Berlin;Weekdays;119,4260073;Private room;False;True;4;False;1;0;7;87;1;3,342363716;0,444351346;13,41277;52,55338
22962;Berlin;Weekdays;296,8121903;Private room;False;True;3;False;0;0;10;100;1;11,71883739;1,777374474;13,50481;52,43291
22963;Berlin;Weekdays;316,6775732;Entire home/apt;False;False;2;False;0;0;10;100;1;2,678472186;0,255980218;13,41229;52,54736
22964;Berlin;Weekdays;162,4287183;Private room;False;True;2;True;0;0;10;98;1;2,424477652;0,511921776;13,41754;52,54521
22965;Berlin;Weekdays;197,2515659;Entire home/apt;False;False;5;False;0;0;9;80;1;12,54514436;3,497429885;13,40762;52,41079
22966;Berlin;Weekdays;133,2149201;Private room;False;True;2;False;0;0;10;100;1;3,240362153;0,69123345;13,42295;52,55229
22967;Berlin;Weekdays;229,7373095;Entire home/apt;False;False;3;True;1;0;9;100;2;3,048669962;0,662280835;13,4235;52,5505
22968;Berlin;Weekdays;193,5121997;Entire home/apt;False;False;2;False;1;0;10;100;1;2,170968885;0,65207;13,42176;52,54268
22969;Berlin;Weekdays;122,9316631;Private room;False;True;2;False;1;0;10;98;1;2,265498175;0,684015354;13,42197;52,54352
22970;Berlin;Weekdays;115,9203515;Private room;False;True;2;True;0;0;10;96;1;15,49769919;2,581391889;13,52285;52,40017
22971;Berlin;Weekdays;134,6171824;Private room;False;True;2;True;0;0;10;99;1;3,069518552;0,188748592;13,415;52,551
22972;Berlin;Weekdays;179,7232869;Entire home/apt;False;False;2;False;0;0;10;100;0;2,254865808;0,701554371;13,42229;52,54339
22973;Berlin;Weekdays;115,9203515;Private room;False;True;2;False;1;0;10;100;1;9,960604256;0,576218;13,34111;52,60025
22974;Berlin;Weekdays;122,9316631;Entire home/apt;False;False;3;False;0;0;10;96;1;7,572722946;0,320316436;13,33901;52,5724
22975;Berlin;Weekdays;151,911751;Private room;False;True;2;False;0;0;10;97;1;2,787943876;0,962963754;13,42774;52,54754
22976;Berlin;Weekdays;144,9004394;Private room;False;True;2;False;1;0;9;96;1;1,630495093;1,128735779;13,42764;52,53643
22977;Berlin;Weekdays;280,4524633;Private room;False;True;5;True;1;0;10;100;2;11,82616468;0,48385174;13,48853;52,42663
22978;Berlin;Weekdays;208,7033748;Entire home/apt;False;False;3;False;0;0;10;100;1;10,80262188;1,325551715;13,48314;52,43524
22979;Berlin;Weekdays;270,1692063;Entire home/apt;False;False;3;True;0;0;9;92;1;2,786864983;0,116837976;13,41359;52,54841
22980;Berlin;Weekdays;197,2515659;Private room;False;True;2;False;0;0;8;82;2;2,829547739;0,649818514;13,42335;52,54852
22981;Berlin;Weekdays;129,9429747;Private room;False;True;2;False;0;0;9;90;1;3,167398438;0,60643657;13,42203;52,5517
22982;Berlin;Weekdays;171,7771338;Private room;False;True;2;False;1;0;10;93;1;6,81546847;0,36181524;13,35545;52,57206
22983;Berlin;Weekdays;201,6920632;Private room;False;True;2;False;0;0;10;100;1;3,245288572;0,35467954;13,41229;52,55248
22984;Berlin;Weekdays;229,7373095;Entire home/apt;False;False;2;False;1;0;9;97;1;1,723885992;0,526969624;13,41816;52,53889
22985;Berlin;Weekdays;146,3027017;Entire home/apt;False;False;2;False;0;0;10;100;2;4,935375372;0,237827608;13,40786;52,56747
22986;Berlin;Weekdays;331,6350379;Entire home/apt;False;False;6;False;1;0;10;94;2;6,372710937;0,640390585;13,36948;52,573
22987;Berlin;Weekdays;146,3027017;Private room;False;True;2;True;0;0;10;95;1;3,219788894;0,454174683;13,41861;52,55234
22988;Berlin;Weekdays;346,5925026;Entire home/apt;False;False;5;False;1;0;10;97;1;2,750500727;0,882356534;13,42646;52,5474
22989;Berlin;Weekdays;115,9203515;Private room;False;True;2;False;1;0;10;99;1;8,98634306;0,316002154;13,4454;52,44459
22990;Berlin;Weekdays;139,2913901;Private room;False;True;2;True;0;0;10;96;1;2,94650101;0,968707673;13,42815;52,54895
22991;Berlin;Weekdays;463,9151164;Entire home/apt;False;False;4;True;1;0;10;97;1;3,536286013;0,93512342;13,4023;52,554
22992;Berlin;Weekdays;168,271478;Private room;False;True;2;False;0;0;10;94;1;2,441067151;1,389075347;13,43262;52,54306
22993;Berlin;Weekdays;115,9203515;Private room;False;True;2;False;1;0;10;95;2;6,26220672;0,088487584;13,34162;52,5563
22994;Berlin;Weekdays;110,3113022;Private room;False;True;3;True;0;0;10;99;1;9,249315877;0,400612872;13,30109;52,56766
22995;Berlin;Weekdays;171,7771338;Private room;False;True;2;False;1;0;9;93;1;2,25716734;0,644808368;13,42138;52,5435
22996;Berlin;Weekdays;171,7771338;Private room;False;True;3;False;1;0;10;98;1;11,30942558;0,870853583;13,278;52,58
22997;Berlin;Weekdays;171,7771338;Private room;False;True;2;False;1;0;10;94;1;11,37350324;0,884987218;13,2776;52,58067
22998;Berlin;Weekdays;127,6058708;Private room;False;True;2;False;0;0;10;98;1;7,355261589;1,717119725;13,37393;52,58422
22999;Berlin;Weekdays;587,781621;Entire home/apt;False;False;5;False;0;1;8;84;2;10,4347655;0,443354008;13,29697;52,58245
23000;Berlin;Weekdays;115,9203515;Private room;False;True;2;False;0;0;9;94;1;8,879171705;0,464905653;13,3115;52,57105
23001;Berlin;Weekdays;92,78302328;Private room;False;True;2;False;0;0;9;87;1;12,6068716;2,914989086;13,31697;52,61913
23002;Berlin;Weekdays;90,44591942;Private room;False;True;2;False;1;0;7;60;1;11,47047594;0,286467485;13,28323;52,58688
23003;Berlin;Weekdays;254,9780312;Entire home/apt;False;False;2;False;1;0;10;100;0;4,156416546;0,205618692;13,41543;52,56078
23004;Berlin;Weekdays;333,9721417;Entire home/apt;False;False;5;False;0;0;7;80;2;3,198801362;0,300286315;13,41412;52,55214
23005;Berlin;Weekdays;173,8805273;Private room;False;True;4;False;1;0;9;94;1;6,141250903;0,236995451;13,34233;52,55503
23006;Berlin;Weekdays;220,3888941;Entire home/apt;False;False;2;False;1;0;10;95;1;10,84100796;1,09487225;13,28009;52,57417
23007;Berlin;Weekdays;218,0517902;Entire home/apt;False;False;4;True;0;0;10;98;1;10,31669881;0,633718147;13,288;52,573
23008;Berlin;Weekdays;197,2515659;Private room;False;True;2;True;0;0;10;98;1;4,707193607;0,198729499;13,40892;52,56548
23009;Berlin;Weekdays;746,9383939;Entire home/apt;False;False;5;False;1;0;10;100;2;13,66018135;2,068343157;13,22258;52,55641
23010;Berlin;Weekdays;178,554735;Private room;False;True;2;True;1;0;10;95;1;15,35964028;1,662338597;13,19024;52,52137
23011;Berlin;Weekdays;161,026456;Entire home/apt;False;False;2;False;0;0;10;98;0;18,67443007;4,042480767;13,14401;52,54697
23012;Berlin;Weekdays;104,4685426;Private room;False;True;2;False;0;0;10;93;1;14,88679591;0,939884456;13,20041;52,54651
23013;Berlin;Weekdays;109,1427503;Private room;False;True;2;True;1;0;9;97;1;12,40492773;0,320853397;13,236;52,541
23014;Berlin;Weekdays;99,56062447;Private room;False;True;2;False;0;0;10;100;1;14,9679124;0,76976347;13,19613;52,52856
23015;Berlin;Weekdays;86,94026363;Private room;False;True;2;False;0;0;10;97;1;15,89463223;1,164031831;13,18322;52,53613
23016;Berlin;Weekdays;155,1836964;Private room;False;True;2;True;1;0;10;97;1;15,52490628;5,82579964;13,29422;52,64141
23017;Berlin;Weekdays;118,023745;Private room;False;True;2;True;1;0;10;97;1;15,3009092;5,60431942;13,29589;52,63967
23018;Berlin;Weekdays;173,8805273;Private room;False;True;2;False;0;0;9;90;1;14,2441148;0,90792826;13,2101;52,54673
23019;Berlin;Weekdays;286,5289333;Entire home/apt;False;False;3;False;0;1;10;95;0;17,65370764;2,959527063;13,15682;52,53269
23020;Berlin;Weekdays;81,33121436;Private room;False;True;2;False;0;0;10;100;0;15,09394694;1,64786426;13,19943;52,55308
23021;Berlin;Weekdays;192,3436478;Private room;False;True;4;True;0;0;10;99;2;16,13957688;4,512815689;13,23308;52,61588
23022;Berlin;Weekdays;394,2694213;Entire home/apt;False;False;6;False;0;1;9;90;2;12,06224283;2,343235081;13,31242;52,4356
23023;Berlin;Weekdays;237,6834627;Entire home/apt;False;False;2;False;0;1;7;90;1;12,16555095;2,465691322;13,31239;52,43447
23024;Berlin;Weekdays;162,4287183;Private room;False;True;3;False;0;1;10;90;1;12,04349824;2,297270603;13,31163;52,43616
23025;Berlin;Weekdays;351,5004207;Entire home/apt;False;False;2;False;1;0;9;94;1;21,29517392;8,918049525;13,11632;52,46811
23026;Berlin;Weekdays;90,44591942;Private room;False;True;2;True;0;0;10;98;1;19,67829762;6,572633378;13,1474;52,4579
23027;Berlin;Weekdays;135,5520239;Entire home/apt;False;False;3;False;0;0;9;91;1;18,34292608;3,904466921;13,14625;52,52292
23028;Berlin;Weekdays;136,9542862;Private room;False;True;2;True;0;0;10;99;1;7,843069112;1,000755295;13,34266;52,46924
23029;Berlin;Weekdays;254,9780312;Entire home/apt;False;False;2;True;1;0;10;100;1;9,532841124;0,206180057;13,324;52,459
23030;Berlin;Weekdays;133,2149201;Private room;False;True;2;False;1;0;10;98;1;10,42483775;0,544726804;13,31844;52,45136
23031;Berlin;Weekdays;160,0916145;Entire home/apt;False;False;3;True;0;0;10;100;0;20,49567803;8,18710463;13,124;52,478
23032;Berlin;Weekdays;156,5859587;Private room;False;True;3;True;0;0;10;98;1;9,904836471;1,960872966;13,3447;52,44595
23033;Berlin;Weekdays;120,5945592;Private room;False;True;2;True;0;0;10;99;1;8,020559918;0,873705869;13,34076;52,46813
23034;Berlin;Weekdays;157,7545106;Private room;False;True;2;True;0;0;10;98;0;19,51094403;6,041852475;13,15359;52,4528
23035;Berlin;Weekdays;185,5660466;Private room;False;True;4;True;0;0;10;97;1;20,20635814;6,600406168;13,14459;52,44978
23036;Berlin;Weekdays;139,2913901;Private room;False;True;2;True;1;0;10;96;1;12,84523297;2,05437575;13,29564;52,43465
23037;Berlin;Weekdays;133,2149201;Private room;False;True;2;False;0;0;10;100;1;9,370966744;1,970076025;13,35711;52,44741
23038;Berlin;Weekdays;69,64569505;Private room;False;True;2;True;0;0;9;96;1;19,78869562;5,092489183;13,12703;52,54503
23039;Berlin;Weekdays;231,840703;Entire home/apt;False;False;2;True;0;0;10;100;1;11,49449714;0,944032097;13,29702;52,45028
23040;Berlin;Weekdays;201,6920632;Entire home/apt;False;False;3;False;0;0;10;92;1;20,89510207;8,670642292;13,1214;52,47028
23041;Berlin;Weekdays;173,8805273;Private room;False;True;2;False;0;0;9;92;1;12,17010993;3,29700926;13,33167;52,42709
23042;Berlin;Weekdays;301,4863981;Private room;False;True;2;False;0;0;9;83;1;11,11394094;1,195617891;13,30929;52,44798
23043;Berlin;Weekdays;125,2687669;Private room;False;True;2;False;0;0;10;95;1;11,44411029;2,127094123;13,36752;52,42501
23044;Berlin;Weekdays;108,9090399;Private room;False;True;2;False;0;0;8;90;1;16,76578874;5,45058524;13,17642;52,48822
23045;Berlin;Weekdays;99,56062447;Private room;False;True;2;False;0;0;10;93;1;13,96310952;4,439290734;13,31153;52,41554
23046;Berlin;Weekdays;140,2262317;Private room;False;True;3;False;1;0;10;94;1;10,35926115;0,495520451;13,31936;52,45166
23047;Berlin;Weekdays;113,816958;Private room;False;True;2;False;0;0;9;100;1;13,81166452;2,382420722;13,2832;52,42971
23048;Berlin;Weekdays;170,3748715;Private room;False;True;2;False;0;0;10;100;1;10,18970464;1,251918035;13,33288;52,4474
23049;Berlin;Weekdays;115,9203515;Private room;False;True;2;True;0;0;10;99;1;11,56000281;2,150635974;13,37063;52,42337
23050;Berlin;Weekdays;127,6058708;Private room;False;True;2;False;0;0;10;100;1;17,56484456;3,204088981;13,15772;52,52252
23051;Berlin;Weekdays;147,2375432;Entire home/apt;False;False;3;False;0;0;9;80;1;13,49908935;3,914593792;13,31085;52,42068
23052;Berlin;Weekdays;333,9721417;Entire home/apt;False;False;4;False;1;0;10;100;2;12,21933075;1,990938092;13,30261;52,43843
23053;Berlin;Weekdays;101,8977283;Private room;False;True;2;True;0;0;10;98;1;20,10741536;6,701929502;13,14382;52,45309
23054;Berlin;Weekdays;131,1115266;Private room;False;True;2;False;0;0;10;99;1;8,021522559;0,944172237;13,34205;52,46747
23055;Berlin;Weekdays;237,6834627;Private room;False;True;2;True;0;0;10;98;1;8,174775408;0,746821885;13,3392;52,46712
23056;Berlin;Weekdays;180,8918388;Entire home/apt;False;False;4;False;0;0;8;91;3;17,12064578;2,608224895;13,22805;52,42129
23057;Berlin;Weekdays;144,9004394;Entire home/apt;False;False;2;False;0;1;10;94;1;18,51182159;3,678611604;13,1928;52,42845
23058;Berlin;Weekdays;214,5461344;Private room;False;True;2;False;0;0;10;97;1;3,911341582;0,189482481;13,39333;52,49125
23059;Berlin;Weekdays;106,8056464;Private room;False;True;2;True;0;0;10;98;1;14,07315976;0,327064452;13,249;52,449
23060;Berlin;Weekdays;197,2515659;Private room;False;True;2;False;0;0;10;100;1;3,663466452;0,30528722;13,39354;52,49364
23061;Berlin;Weekdays;206,3662709;Private room;False;True;2;False;1;0;10;97;1;5,806855473;0,675398923;13,35957;52,4845
